Actual Price,Predicted Price
55,51.853962
65,78.350685
80,83.70817
45,94.85829
60,85.169685
92,193.41606
30,88.21231
160,131.55074
175,153.27144
100,78.33894
40,64.78512
65,76.805916
89,150.67534
175,120.78436
160,135.25319
45,62.39218
60,102.93739
75,84.29953
150,142.73375
160,187.93317
120,71.777534
50,64.80382
75,142.21832
289,169.62311
165,73.18287
155,136.25137
68,122.48086
165,158.41983
100,144.47908
140,189.74664
319,194.5237
105,144.67851
48,69.48544
57,134.00066
80,79.344894
319,163.4774
250,155.65732
42,112.288536
80,142.56226
60,97.576904
250,117.20871
75,89.18026
250,106.69456
135,165.27098
65,86.38842
95,161.44095
150,137.95927
75,100.23126
143,187.63759
36,90.92001
115,129.76831
95,116.71904
175,89.90159
100,126.01012
285,182.09244
180,120.18149
150,90.6761
150,118.287025
75,76.95883
180,113.7888
179,99.20083
175,171.71867
99,90.67802
107,78.76015
99,149.70781
70,127.427185
50,52.037243
75,160.49232
38,60.20341
315,204.37874
100,117.17242
60,91.51141
95,141.86803
299,179.46457
98,98.19754
195,161.04393
175,164.04053
80,117.078445
50,62.056614
115,174.83469
63,131.3389
150,116.30031
45,76.185425
89,143.85687
40,127.188385
227,146.53499
100,133.28282
79,115.697845
150,96.99874
140,88.61376
185,122.17169
90,158.74692
249,177.12071
130,230.57294
50,116.874825
200,97.472206
100,96.22538
60,86.3102
68,102.81703
110,134.11168
225,197.65356
185,164.83025
45,61.21401
150,116.17899
140,135.14554
80,107.0507
105,162.63977
65,66.63293
50,112.759125
125,93.31977
155,88.240265
64,129.035
80,70.91897
65,82.78771
146,121.814445
200,85.15748
85,94.10527
70,84.65259
215,163.36827
175,217.69354
275,163.27818
40,91.84808
300,164.15956
60,114.44268
129,135.43785
175,98.99207
70,65.4975
60,84.04898
55,94.73729
120,89.82183
40,113.277084
35,67.84096
89,158.88028
200,129.6163
300,166.7152
45,80.912994
185,128.94432
279,199.08614
70,134.81413
120,144.00476
75,59.503525
150,117.79572
60,121.99489
50,76.63532
42,72.19927
150,84.63615
55,54.300385
199,175.28056
89,87.85925
90,95.44281
60,131.134
49,101.773834
249,74.92192
200,163.74405
75,56.334694
144,72.93301
90,88.427704
320,196.25613
75,106.66053
60,71.524
90,91.566765
300,160.15692
76,140.52264
46,74.56532
86,89.38149
90,105.94458
100,83.64734
105,89.88115
100,153.90283
100,150.49141
180,210.58038
130,181.7628
124,108.881485
150,152.06407
198,84.029465
90,162.17885
135,101.42358
101,102.03418
160,151.89507
120,114.3964
131,71.916046
50,87.27051
60,74.471596
77,116.66573
45,87.81825
50,82.35244
80,112.85501
100,115.54778
279,194.95827
148,141.94115
89,66.13415
140,194.8746
85,77.00213
300,163.20189
120,164.099
85,141.0221
203,236.29895
29,84.8731
145,200.96007
200,122.81366
100,84.19225
45,72.0507
89,112.523834
179,86.48427
100,181.55267
65,90.314514
175,169.81366
170,123.7681
45,61.882957
150,100.14191
38,80.05107
50,114.284645
106,165.40764
199,86.49915
168,70.049255
148,147.56784
60,106.7892
133,70.265625
45,108.68229
215,73.53392
45,93.64106
90,81.48228
40,70.390785
325,140.38538
175,123.91355
139,140.44412
30,72.03321
125,64.38105
75,122.4331
208,188.58641
65,130.15233
75,139.29356
70,110.07118
150,144.7432
105,137.6149
45,58.48817
200,156.65114
50,91.239586
30,71.73188
249,196.08452
225,137.83891
72,56.308445
60,94.64428
70,132.07004
110,118.10396
70,103.83328
41,83.29128
250,75.62441
210,134.98923
140,160.51582
127,90.40808
209,151.80782
93,125.10338
50,68.736
149,99.4054
150,101.34871
132,150.14365
100,115.47304
58,67.32321
280,192.76517
90,75.094635
250,171.23753
255,188.28241
55,108.92442
299,175.75575
169,146.0035
50,59.86379
225,82.37667
99,142.30202
189,185.15799
249,175.71338
70,89.96043
175,165.03781
95,133.94373
254,204.59322
90,79.41137
99,138.36382
150,117.49502
97,128.992
86,107.809654
150,154.60614
60,63.091785
75,92.65595
50,79.59595
259,167.41524
120,98.891235
259,164.15233
165,92.115
240,108.43102
175,119.65924
55,96.236336
75,102.95366
179,102.08575
85,70.62212
40,65.13717
45,74.7693
175,162.45633
300,89.79558
50,107.84861
99,75.98568
174,100.44217
60,88.87126
175,186.74017
45,61.24159
99,82.12353
155,101.40198
45,64.9668
67,89.67892
112,93.44456
180,115.56485
65,94.52181
121,114.925644
49,86.8809
102,117.76784
79,165.2199
89,113.54679
295,157.55853
99,135.87666
125,160.88571
80,116.95152
250,56.841015
40,65.3749
85,66.82899
60,93.36347
72,111.060814
130,88.63456
35,64.76365
150,79.75569
62,104.37405
82,147.63826
116,157.9744
61,119.4368
60,76.7046
50,135.1989
47,89.38424
60,140.45276
125,84.81753
55,83.60143
44,96.498085
55,82.931946
61,108.67374
175,144.83556
199,205.15056
110,132.83049
200,123.1244
308,201.64084
195,156.50201
85,137.95358
119,118.88787
175,126.658134
185,181.5371
175,121.73572
90,74.971115
74,83.83471
48,118.986946
125,115.65139
150,88.92226
89,119.72877
100,168.03772
110,146.27867
135,121.32902
125,118.90521
210,200.40186
199,156.61884
36,60.767254
90,127.13006
75,108.72511
190,122.37698
150,133.34236
45,85.66621
180,146.16817
195,166.65819
95,100.50807
200,83.18881
149,137.4235
100,91.42442
55,93.10679
150,78.05626
147,158.41739
91,89.33466
200,140.61421
45,86.29117
45,92.237495
119,164.76303
80,151.34096
220,137.62236
199,176.40266
28,62.72392
70,99.22696
225,116.74643
99,151.16129
71,97.64998
69,83.56167
40,112.6173
70,89.213806
80,103.45129
110,110.99875
175,166.4429
140,101.19503
50,92.62112
55,115.770584
100,82.4995
90,85.71927
100,187.49464
219,101.27462
60,67.46486
95,64.83469
70,137.98445
58,85.89105
90,86.253334
100,79.843544
65,102.94262
98,120.63405
66,119.53034
200,162.39679
120,96.57602
197,121.800514
160,143.50075
160,132.80576
110,142.2258
115,101.22723
100,86.3432
111,167.30835
180,116.85855
150,142.47397
325,136.5191
90,73.608116
169,127.49304
285,170.84961
300,191.51338
45,72.76822
80,73.92827
86,85.14171
147,135.39679
118,95.500145
125,87.07421
225,138.89903
115,92.8147
75,104.457535
50,56.05803
125,80.31251
90,176.64575
100,122.29162
129,129.34782
120,123.58963
65,119.84822
65,98.752655
100,145.32791
65,102.298706
67,80.90307
328,150.61652
129,170.52293
190,94.6794
120,135.31862
77,95.85416
55,121.78364
123,122.14399
90,162.79631
80,77.50615
55,59.854225
126,91.62139
169,160.29138
40,104.724335
50,95.74243
275,116.26441
288,182.36218
35,82.92357
95,133.70358
40,132.55518
73,142.20032
175,124.55333
139,82.20714
69,117.83463
90,137.78435
95,80.67453
195,130.93112
85,115.01499
150,123.903
58,97.82078
93,101.97326
95,137.52127
179,183.93765
150,158.22806
59,142.11359
250,227.83664
270,104.570755
24,61.138412
250,155.0149
37,56.02869
79,177.06335
65,82.084946
90,101.91831
90,117.93216
119,117.46923
95,152.85289
200,186.19154
125,120.557106
222,157.20465
55,64.25865
130,137.19714
125,153.12103
189,103.050026
70,112.51233
199,155.96545
100,164.74825
65,109.28173
39,44.755295
300,168.67691
175,187.70006
55,105.72914
90,149.21999
75,75.44838
80,99.76992
49,118.28029
115,77.738045
195,148.27145
120,166.45258
49,118.055626
60,68.36411
30,82.552216
80,109.42819
218,135.26292
109,182.02322
261,109.30644
75,110.25308
199,97.398285
115,140.63626
100,83.80942
185,143.40517
160,100.361176
109,154.02805
88,99.14063
90,144.78156
180,112.35017
250,74.7465
52,112.96296
58,52.62974
219,170.22348
150,89.28212
105,77.79079
129,148.87267
120,144.5851
131,165.07962
75,50.37996
75,114.03993
100,91.34285
120,153.84431
86,126.68444
145,113.47803
165,66.68268
70,145.21313
82,65.836006
50,89.04498
100,180.4248
75,113.14162
70,142.85072
50,94.836334
250,88.45133
99,158.8075
112,189.25935
33,73.57413
80,181.24648
150,188.45389
144,146.28397
100,138.47995
175,178.14478
124,143.5195
63,110.46622
60,68.14694
165,122.74161
220,169.9871
60,108.0092
220,168.90013
199,130.0973
100,173.91443
120,93.12921
295,216.34836
105,160.24687
35,62.85811
75,113.997574
145,185.55217
180,176.62001
110,125.96599
44,95.63438
120,106.07642
65,86.31507
250,166.03629
50,70.28982
264,146.17421
250,142.1616
98,84.57649
250,161.28546
77,81.74793
120,118.931435
250,107.97555
165,127.53593
55,69.0802
85,68.34922
150,184.27164
200,129.65315
137,145.76393
135,115.05975
127,157.32231
65,107.7772
85,115.88023
150,156.76965
202,240.93654
150,104.90836
164,175.99089
100,191.74051
148,97.1081
77,115.61144
250,75.61081
175,103.93415
200,167.80058
69,71.11128
195,195.1151
255,211.73979
150,88.23796
130,173.62177
75,70.42163
175,112.29359
131,167.3544
125,91.20361
175,84.60184
200,175.417
128,219.3449
150,134.78732
100,204.63681
52,61.958374
130,78.64615
85,92.930626
149,101.07639
160,88.01123
101,119.95206
35,60.770233
168,91.39568
49,55.412315
80,100.2977
125,91.46837
128,162.67213
169,169.89415
90,137.51997
175,135.67479
50,67.890755
150,146.40233
100,106.04537
71,91.01168
90,88.652855
200,189.63681
125,133.48128
168,165.23659
180,149.83116
42,55.86153
36,105.73114
300,123.998
160,184.83188
200,155.15765
55,83.21304
68,142.52692
200,135.2923
135,91.253174
115,100.147736
49,81.588776
175,162.79985
35,76.14724
120,108.64738
70,84.03109
200,194.13533
120,132.17102
31,82.50844
155,158.97414
199,198.70715
79,86.04114
99,88.97894
155,176.60277
220,122.48738
71,67.03869
60,103.110085
249,147.5687
109,107.97043
150,115.34798
149,106.35376
100,140.48843
75,90.609955
125,168.99266
75,107.67077
160,131.2548
250,149.22522
180,171.51657
95,81.37525
160,121.98273
45,79.908165
60,87.55036
100,90.68526
50,104.12276
69,145.14734
237,159.73749
200,201.03064
285,183.52867
100,94.280945
88,80.10505
170,148.99423
95,109.07546
76,77.33425
250,111.088264
26,98.43217
57,77.36614
130,98.30321
225,197.58846
125,87.81832
85,132.11658
192,79.47025
197,176.63884
229,96.379425
190,156.16362
150,121.753044
60,84.96942
50,90.05195
300,195.03473
50,68.21011
79,88.70832
105,96.98873
200,168.91365
55,89.583206
100,92.214676
299,177.52617
120,100.839424
290,198.47502
75,88.656235
180,135.48505
155,115.835045
249,98.36968
160,155.51
150,112.52861
40,77.63309
131,83.4927
100,166.55142
41,68.227974
90,103.28883
50,89.94157
179,166.00394
189,123.53476
119,112.56297
100,88.84172
179,187.56795
75,102.048615
70,95.951515
46,85.433105
75,97.73946
65,73.84222
40,82.53419
50,104.4429
180,159.29356
130,90.97022
275,154.08513
150,136.86758
53,75.08764
70,79.34315
65,77.67794
155,129.04839
75,99.14097
140,158.39449
133,157.98872
200,68.68933
75,124.17095
80,127.915695
75,91.32375
150,128.51015
74,112.55908
75,62.73168
129,150.99663
67,107.12325
40,92.52219
149,134.52243
149,107.88636
51,103.83371
89,93.96693
85,93.89101
180,136.21994
279,159.72836
65,108.96351
55,81.34523
59,61.61956
145,160.64302
78,113.64736
45,75.228065
60,82.59584
100,181.60663
60,115.67156
59,74.6403
100,79.09362
255,183.21584
105,98.49509
88,101.800476
159,96.14282
199,165.50522
179,122.22664
139,151.26501
199,171.11757
100,113.6409
150,151.02776
241,110.7683
135,141.14166
75,129.97221
70,110.54946
50,92.49985
45,99.95786
120,76.6065
62,93.08806
110,140.79266
195,128.89732
75,108.669174
38,78.366455
55,135.42006
150,143.28056
110,119.64863
154,95.61193
179,167.70586
62,149.70935
255,133.81181
125,120.9047
218,148.98729
110,80.96961
210,128.77287
200,123.73546
138,126.45521
80,76.3512
250,72.25718
40,94.85939
150,167.48741
62,67.64787
40,85.89083
240,208.68909
35,83.894455
40,71.74867
60,123.00526
150,189.4625
330,180.90448
42,57.48592
125,112.229195
200,123.93516
90,176.52635
39,49.166054
30,74.36864
97,143.66217
45,80.4572
159,81.716995
100,90.17521
38,145.20525
155,113.357056
119,119.275665
45,92.60353
79,87.44919
165,94.64639
125,156.13875
200,143.42305
50,159.09482
48,52.372578
85,136.61287
159,186.6483
239,225.62424
150,154.48485
75,143.8769
39,74.6137
150,155.57237
250,166.6605
82,86.1034
120,99.497444
120,153.19014
150,153.61845
157,194.4792
160,135.84604
195,167.41685
175,103.35875
299,178.45384
30,83.84893
75,149.38014
47,49.255344
50,80.37434
300,163.34872
100,105.643196
26,47.943756
120,101.35252
99,114.98776
42,97.51181
59,103.532814
310,181.02078
175,178.44014
300,86.82932
170,95.23507
115,125.4124
120,120.92298
60,51.017944
69,97.62873
150,140.91533
60,80.10949
159,166.6697
45,88.747
49,64.835434
200,191.72008
55,70.05908
175,164.4819
134,162.43092
247,148.75812
60,98.726944
180,101.85458
100,191.73842
72,91.59678
95,128.74701
159,84.93691
125,106.24564
300,110.05994
100,56.19303
230,157.68472
173,157.76836
130,107.53931
140,149.50223
94,113.04898
41,121.606064
95,101.10567
90,136.96991
160,163.46432
65,70.92528
185,162.57245
225,126.643135
105,77.05247
100,96.8928
155,124.52131
200,145.93343
35,90.94768
155,124.27909
215,217.09647
55,90.24688
250,126.250946
70,108.14667
250,150.61618
149,108.23521
90,95.35048
50,175.04611
40,74.178154
100,89.91468
55,134.6328
90,156.0783
70,105.51448
65,115.861404
64,106.85225
65,95.15658
99,90.48979
90,119.575775
249,153.87956
65,153.33075
44,88.06315
199,118.41015
140,190.09018
31,75.535545
150,188.68144
38,162.15059
45,61.181835
48,88.350395
168,133.5326
60,94.1001
120,112.170425
65,143.4092
50,89.14073
125,172.57692
42,87.00238
140,137.29063
98,141.79816
150,155.19814
25,77.10134
125,140.9081
135,79.54322
100,96.53025
45,87.294495
310,195.48332
160,168.02026
37,82.06977
125,117.40913
39,79.339676
53,102.585396
65,82.60144
250,152.93929
69,84.50738
145,177.77017
44,90.062065
200,94.26839
75,75.9151
51,77.273506
50,100.69932
101,125.064735
75,116.817055
100,109.34181
195,175.72652
140,117.20984
275,197.6979
130,150.72144
60,73.98708
90,114.693924
69,75.43493
100,80.58583
154,157.36249
37,33.792377
249,147.70638
150,86.07366
54,63.88167
110,87.48907
119,139.76935
250,149.73856
95,112.67955
250,178.88205
125,139.43327
90,86.135056
180,80.337616
300,204.72638
81,112.001854
250,89.31357
60,64.246254
175,149.38036
250,219.7205
80,146.29501
75,134.0309
250,194.02509
45,87.37548
109,186.28156
119,104.24998
250,125.28491
150,106.06188
104,106.43982
295,155.80139
60,140.98409
228,144.5037
159,107.01304
69,98.21902
60,96.10035
325,182.18222
165,127.976685
35,80.07823
55,105.56019
295,166.55952
57,110.42193
85,114.7427
128,148.54419
60,95.169975
150,121.398834
115,171.66707
225,105.78142
145,134.62222
72,85.98606
175,130.82677
55,73.59527
45,75.07437
69,89.593025
75,94.964226
45,97.03966
150,94.12118
200,113.26579
200,157.23494
69,123.27642
85,107.78298
37,84.40124
90,174.6882
50,104.804405
155,116.066635
225,160.64351
50,102.16696
150,67.81785
250,228.95425
69,95.34802
76,89.71698
59,61.84374
200,192.26813
55,87.833984
245,152.57005
170,127.87953
30,73.772606
75,58.01682
259,205.1195
95,118.30921
70,109.07064
65,65.35804
305,150.27138
135,163.46681
150,129.46419
49,70.5903
53,108.175804
63,97.35257
155,84.15198
100,97.59326
200,154.41011
150,156.92827
64,98.13528
250,169.46732
154,178.77428
275,119.44133
170,134.34767
150,139.45432
85,142.51643
128,154.8986
74,84.100945
115,141.8082
239,103.98376
104,60.805756
70,83.36009
300,155.59114
55,87.86826
95,90.92935
100,98.52895
29,110.37883
220,136.91432
215,115.78987
30,73.58832
135,132.54204
30,189.62021
65,82.877556
220,147.66502
175,198.76846
50,93.72766
65,93.503006
115,101.83881
120,136.84233
100,103.42202
70,118.52046
100,134.6119
75,83.01239
99,69.52871
75,149.529
150,173.15506
51,85.54425
115,132.54724
175,160.08469
37,80.14878
273,155.39076
199,86.24825
85,114.32276
99,83.42135
50,98.232056
125,95.75956
69,89.69215
120,71.57475
69,98.08681
95,113.08861
125,126.53166
115,100.44145
95,132.20358
45,100.88796
225,155.87898
158,117.98799
175,110.21157
299,171.12505
65,124.24341
79,106.82481
100,135.20819
299,156.15195
199,125.52033
115,153.65633
115,140.78923
80,125.29332
169,107.57087
57,87.16913
118,123.40869
140,96.11488
80,160.98714
53,66.994
150,136.1389
60,115.76938
70,96.111305
300,179.3255
165,91.05711
35,81.00185
120,99.751785
40,76.51745
70,74.24305
40,117.777
105,115.64812
250,162.0668
110,155.22592
50,99.28542
85,94.60848
60,102.1033
65,74.867355
48,68.159805
111,145.26285
125,136.0999
145,119.268425
120,99.646255
58,103.149765
108,115.97664
130,174.44188
150,78.310844
109,84.64984
225,214.78503
140,159.54504
22,84.57271
66,108.56361
100,93.51246
117,120.02107
150,106.29788
250,102.62483
125,107.09563
78,146.29865
39,75.884224
80,85.49828
100,150.98044
80,72.472595
55,75.34077
96,147.40729
79,92.62022
280,166.16447
125,76.5306
125,99.02753
0,69.37278
90,81.35214
78,128.97047
200,103.04526
270,132.21985
125,91.68064
58,81.27859
140,115.590294
196,180.50204
100,73.446625
70,76.60162
135,94.06287
300,142.91454
125,160.46059
125,94.287025
64,66.7493
59,97.40141
50,74.51224
100,177.27908
120,138.30798
50,67.88196
78,85.27449
65,128.2223
195,118.46916
80,108.95468
130,152.14308
120,88.90309
100,128.29524
35,119.70525
55,73.97243
100,124.545815
175,129.7878
48,89.934906
50,73.73764
129,157.71754
50,75.72635
75,132.45412
250,210.86943
43,75.41659
167,129.46227
225,101.56536
90,68.028336
160,110.52477
50,110.63541
26,113.554245
50,113.40002
50,77.055855
69,85.10465
80,69.44453
70,122.26233
185,139.49643
68,168.9241
160,105.02672
25,115.031555
60,132.49811
100,90.66564
150,182.5929
135,163.51784
125,113.80735
110,172.82399
150,137.24527
99,152.53445
105,130.52795
50,80.13242
140,101.54509
215,203.43297
215,166.23276
50,157.30753
119,84.34847
47,65.15806
70,111.10706
65,112.694275
120,114.0258
200,106.6623
150,87.53382
55,80.330826
77,78.76945
110,98.8268
80,138.31564
53,106.62619
65,81.32246
40,112.01622
39,80.27219
120,106.575195
225,181.91475
165,122.96183
130,144.47421
97,79.89689
115,137.56157
120,83.923874
300,225.12473
67,173.08942
110,170.63104
100,119.77529
220,197.87732
85,77.83025
57,98.68183
66,56.538788
60,80.83224
89,80.41787
80,109.21462
110,80.434265
82,68.01967
225,102.88911
89,131.38802
60,78.56881
86,143.81209
163,166.51619
140,143.03789
50,82.5791
200,107.85383
100,158.59033
165,150.32732
59,76.6566
151,187.2603
40,82.87017
275,130.57149
90,130.88707
160,87.93324
35,56.650925
175,143.61336
241,177.21579
188,144.62717
125,97.07649
90,120.602554
159,167.74818
62,89.93223
70,74.70783
165,73.277054
125,147.39265
60,90.35789
200,129.16794
65,73.060684
100,126.17266
85,90.92035
99,112.355865
129,128.90305
125,96.9252
145,161.99501
62,98.90958
86,122.88023
80,116.87353
120,122.618004
52,83.29533
200,156.23871
40,140.63182
55,109.67112
75,81.90967
109,155.34845
130,128.64505
290,143.06201
75,132.49788
120,59.47986
183,217.41434
200,70.42706
130,84.86688
55,102.56217
55,64.30155
53,102.47412
45,189.04283
225,126.74164
275,107.2012
70,101.283966
100,96.011795
140,158.62024
319,127.504845
100,141.57057
130,150.22092
87,67.067245
60,97.12626
150,137.22327
49,124.01747
51,52.484306
75,81.318695
60,115.23481
45,112.88905
45,87.39691
48,61.873913
70,107.918564
285,145.16005
27,60.677074
99,145.25633
60,132.87675
82,144.60202
50,69.095184
170,96.26386
240,107.38637
197,105.56493
90,80.79921
120,76.73778
125,154.97331
75,106.96271
109,105.95987
75,80.640724
100,139.7623
50,70.08379
190,203.90091
115,147.78195
158,170.37328
94,121.162415
100,125.32662
90,83.94683
70,80.93834
79,78.94525
240,130.65509
226,200.77364
98,102.23639
150,92.47939
239,198.48135
300,93.75309
45,95.015076
150,136.64247
185,222.68211
60,89.71845
315,225.78607
270,145.84914
285,206.65419
125,137.22182
75,76.96249
200,176.87126
140,143.28963
140,131.78401
70,89.294365
70,74.75994
105,40.91639
80,111.80813
93,132.01886
78,61.078957
55,93.58807
68,93.9577
200,101.6245
68,145.33307
80,122.54055
117,151.3282
55,94.58463
37,135.01709
193,173.60736
300,179.66446
80,70.43368
155,143.8991
150,108.026535
160,127.429756
105,86.42819
190,128.09676
171,135.47758
59,61.498978
60,59.010876
50,66.53528
70,125.524796
80,103.540855
130,102.44718
65,114.46962
60,85.86954
123,96.35569
150,158.29828
109,148.65527
215,117.71873
130,164.67772
100,159.01358
199,197.81584
105,137.18178
60,77.40959
37,79.172005
90,87.9243
125,94.2447
120,109.432335
99,92.5162
96,71.3501
200,203.13493
105,101.00292
40,111.15875
165,128.61331
110,142.57845
90,91.07414
55,83.47888
185,164.91772
300,179.87251
125,136.64714
45,93.60993
295,144.33485
160,127.13978
174,118.28749
148,99.54786
75,96.11134
170,177.36365
75,86.80867
65,83.81898
49,95.57543
86,115.21998
95,184.7074
105,104.190834
65,136.03934
70,73.91733
160,124.45506
160,98.58647
120,117.84731
85,136.38239
130,129.54527
200,151.58763
150,171.39273
120,99.82814
32,71.95672
93,83.4
95,148.77916
35,62.03719
45,62.048965
150,78.6783
150,89.61147
69,175.61551
200,106.82379
39,108.71963
230,142.6127
103,85.97977
68,123.81466
98,152.65802
195,180.44412
45,66.4892
275,109.55981
135,109.77629
85,72.98838
119,155.53694
80,138.17142
110,163.61333
100,75.536224
145,162.74458
65,102.06591
80,118.9014
79,76.16626
50,129.29303
98,128.30142
278,169.03311
125,143.29561
120,122.58808
146,139.76004
225,105.77337
200,160.2518
156,134.36412
90,179.82942
70,68.7302
99,90.47907
150,96.39742
174,97.03488
175,159.86714
140,114.40005
37,78.04364
120,145.78616
158,146.13126
150,158.14882
120,144.87552
200,202.6564
140,74.98413
200,120.17855
35,98.659454
250,162.0973
299,205.87767
87,153.55273
57,70.27263
160,116.47214
70,74.672134
90,125.82652
180,110.23425
40,78.84629
79,86.15013
135,121.38691
135,148.22725
50,82.23269
80,122.1508
90,134.32121
30,108.7101
85,111.37173
200,181.41653
50,62.115944
99,111.01817
150,73.30026
123,122.9885
155,105.63667
37,39.213768
225,211.26837
54,91.68596
68,85.780815
180,144.49348
70,146.90115
43,137.17908
150,87.66348
30,103.00853
150,148.50926
75,155.86763
80,146.84431
100,135.52127
80,44.955143
55,99.93972
70,79.70833
283,142.16714
149,107.49009
100,61.261257
75,71.008385
80,124.287636
117,106.244
148,76.61104
43,64.69047
150,139.85439
129,161.4337
70,108.605286
99,95.57392
175,227.32997
100,145.59178
300,84.93207
60,132.53456
80,78.02515
125,107.0251
300,145.32881
75,110.785736
50,103.801895
289,118.99755
65,120.585464
70,100.25454
75,173.62572
88,95.33176
45,80.25893
200,119.52166
130,111.22639
99,69.919395
100,97.47844
61,157.6603
149,161.54556
227,203.4434
90,111.74463
270,209.26047
85,128.23773
62,148.13638
44,74.01256
55,86.26142
37,94.86702
219,179.65094
99,123.40354
75,100.32744
58,135.05519
100,106.58386
119,89.82204
70,98.60401
99,165.7209
69,109.82132
125,128.68414
62,175.21469
100,170.16576
139,192.2899
250,184.47371
41,72.762596
90,127.14355
110,161.73901
50,81.473495
250,162.09682
160,129.233
55,72.012726
129,210.31851
100,97.12848
183,168.57053
80,160.7855
86,55.852444
40,59.782948
133,122.57547
250,241.94496
300,208.45457
155,145.61455
125,91.785675
175,148.03102
185,110.58088
38,74.61479
247,225.91788
76,58.24625
57,105.494225
200,131.51796
239,171.08821
85,74.206406
100,111.70426
300,106.91084
100,135.91205
100,116.25374
60,107.62963
54,108.39604
47,77.25627
55,120.17922
65,91.62123
100,90.167305
89,196.74718
175,120.16257
75,70.1655
31,66.51972
42,62.41895
225,187.79613
99,94.74784
150,175.88591
219,115.6956
169,123.86
100,154.75253
250,160.99098
240,172.41249
60,92.3351
45,77.94956
55,156.27347
120,160.55447
78,179.98163
75,105.66673
80,117.8088
39,105.06306
105,129.25914
48,44.04827
120,170.31409
149,112.37184
50,89.58621
150,136.38957
80,59.983685
55,89.6739
89,66.91168
30,58.313446
165,82.598
90,84.63164
39,82.41395
185,200.86319
130,197.06854
67,61.228718
95,80.04661
80,76.889565
105,117.690384
40,93.72442
178,167.62376
299,171.20857
55,86.87283
60,103.18492
83,128.25812
140,156.136
135,132.85275
140,111.37857
45,101.68711
47,65.6483
120,107.917404
85,106.39804
259,194.99
85,130.44904
99,83.11012
175,65.13356
179,165.59187
126,88.13203
148,182.64355
55,73.22699
250,147.8014
70,109.5002
117,184.82228
58,91.59986
150,95.565735
63,112.38335
65,136.12996
100,156.50264
117,141.60817
42,64.47774
150,107.743
125,84.53491
199,186.65808
108,131.99362
100,83.64749
175,156.35098
49,99.14958
31,89.136955
120,136.74153
300,160.36343
60,95.29605
92,86.05077
258,126.87797
135,101.999664
59,108.247505
245,189.6566
200,196.97752
200,153.06847
59,81.92461
150,111.65834
129,158.13568
70,92.58112
128,155.23788
80,102.545006
275,144.95442
100,124.166466
160,121.54348
130,113.88626
89,129.06041
249,209.43262
175,84.852715
55,63.39782
100,134.9458
175,168.2302
85,89.91758
120,132.5212
80,108.12725
100,83.498116
200,138.83401
50,101.12499
57,64.41195
189,195.59033
125,103.054855
140,194.94572
79,151.78441
60,147.19963
47,87.647285
274,243.41579
150,66.868675
60,71.9759
120,113.331375
55,153.96928
75,95.90498
145,177.7582
69,78.335106
180,171.37373
189,197.07661
50,65.50235
150,108.852165
150,97.26449
150,74.794685
48,77.14883
49,74.00587
80,139.97493
200,84.10041
80,116.94294
50,94.18846
86,134.13289
135,116.365326
42,61.493336
125,143.56477
200,125.2023
190,244.69508
60,91.246574
140,118.16818
55,120.020706
120,79.287254
79,143.31068
69,75.9662
73,194.8712
120,105.01593
75,96.09155
250,146.75317
64,140.90411
250,152.31152
80,110.95799
86,134.52037
109,84.33489
165,139.12225
40,94.269585
41,83.54071
140,108.970604
100,108.35654
300,141.12984
199,172.24902
50,81.68701
74,161.0106
50,102.519
70,100.80836
120,176.10852
105,171.5361
105,255.57353
40,66.79952
100,123.04161
75,81.75262
125,167.95847
50,89.66544
50,70.951
44,91.79298
48,150.64035
101,88.65326
65,120.06314
85,86.40401
45,99.612366
125,121.905075
51,97.07201
100,123.88667
33,117.28359
129,103.34176
65,90.63549
130,171.23093
120,56.216927
200,98.090904
110,95.787155
65,100.88528
89,133.14381
105,89.69999
150,91.68935
200,196.01578
175,210.87927
73,108.9191
42,75.12658
105,150.15993
150,115.95284
110,113.87516
68,84.0854
58,113.280396
35,91.937164
55,98.75825
45,84.088745
135,129.31311
129,114.88718
314,191.2048
100,112.03343
225,234.52338
166,174.48567
44,91.98346
60,57.56953
90,147.52762
185,144.61766
120,141.25552
99,62.152367
150,96.187294
55,85.07609
48,73.68938
49,92.937416
100,145.75177
50,85.13488
60,76.89667
110,72.8934
69,122.26247
45,104.23727
50,125.34312
120,138.50508
140,160.88956
190,92.96204
165,173.88228
150,80.83783
105,140.76569
170,117.279076
95,133.22025
95,159.67903
150,117.011795
90,81.18962
135,157.22089
170,182.72598
90,135.7915
150,158.74658
200,155.4035
75,80.27461
150,92.60112
150,125.924484
70,140.67691
133,107.750946
81,161.3331
60,87.272064
150,148.94377
73,80.581474
80,116.87301
40,127.90817
55,81.525734
155,158.16736
40,80.84051
150,128.22882
65,83.89807
95,101.366264
140,52.540222
48,66.00764
250,171.95203
70,101.35871
150,125.49132
89,133.50146
40,77.97067
75,120.255226
40,79.720924
210,173.20001
74,75.5893
180,202.20938
45,119.470985
195,190.17032
65,93.53161
28,67.36705
199,177.14998
50,53.339554
60,113.48929
185,145.01709
150,123.22867
300,107.09784
275,126.47882
200,171.81992
40,82.49757
90,174.31937
35,68.88936
89,145.06737
250,70.26833
135,139.43495
50,82.922775
45,94.516136
175,131.61275
75,123.178185
71,111.15313
275,152.13011
75,121.84077
275,215.065
310,227.77873
